filename,worker_id,start_time,end_time,processing_time,num_patches,status
anon_38b822c8-7415-4e90-8b34-fd7de1a19af7.svs,ForkPoolWorker-1,2025-09-16T04:30:34.480836,2025-09-16T04:36:50.269544,375.78870166512206,216,success
anon_0d19d94b-827e-49cd-833e-92910aca8510.svs,ForkPoolWorker-1,2025-09-16T04:36:50.269872,2025-09-16T04:36:50.287229,0.017354211071506143,0,error
anon_17ab806b-2c16-490a-b593-b1d7a5e786e1.svs,ForkPoolWorker-1,2025-09-16T04:36:50.287574,2025-09-16T04:56:25.890088,1175.6025071679614,211,success
anon_315c28f3-3199-4131-834a-bc7c9bcc8c67.svs,ForkPoolWorker-2,2025-09-16T04:33:11.397658,2025-09-16T05:01:30.674664,1699.276996661909,521,success
anon_2e673b64-4ae1-4f89-a880-81ee40eb41a6.svs,ForkPoolWorker-1,2025-09-16T04:56:25.890466,2025-09-16T05:08:46.527766,740.6372933720704,230,success
anon_2cf1c92b-c810-43a6-a5b2-54ebc322a858.svs,ForkPoolWorker-2,2025-09-16T05:01:30.675033,2025-09-16T05:17:12.137806,941.4627634338103,362,success
anon_d1c63fcc-cdc7-4f4a-b1c1-2b9258739dad.svs,ForkPoolWorker-2,2025-09-16T05:17:12.138159,2025-09-16T05:17:12.156185,0.018023604061454535,0,error
anon_3273d58d-211d-4057-86dd-689ac3778e98.svs,ForkPoolWorker-1,2025-09-16T05:08:46.528221,2025-09-16T05:20:29.218398,702.6901694179978,48,success
anon_16e1b8ad-e68f-40c6-bb7e-8325bdd37921.svs,ForkPoolWorker-2,2025-09-16T05:17:12.156743,2025-09-16T05:28:26.417804,674.2610561121255,51,success
anon_323b4c90-d5af-4ee9-9d3b-d9687cb85ed9.svs,ForkPoolWorker-2,2025-09-16T05:28:26.418155,2025-09-16T05:29:20.928226,54.51006549410522,5,success
anon_f93ac9d2-b676-4a2b-b768-f4c3ae84f4b8.svs,ForkPoolWorker-2,2025-09-16T05:29:20.928515,2025-09-16T05:29:20.928624,0.00010930607095360756,0,error
anon_59683ffd-f867-482e-bf01-73e063191249.svs,ForkPoolWorker-1,2025-09-16T05:20:29.218760,2025-09-16T05:33:45.571019,796.3522423000541,172,success
anon_2815c0af-2609-44c9-896b-ad55e4e187c6.svs,ForkPoolWorker-2,2025-09-16T05:29:20.928686,2025-09-16T05:45:04.379320,943.4506191369146,142,success
anon_34721aab-a7d7-464c-87b2-6c195d70928c.svs,ForkPoolWorker-1,2025-09-16T05:33:45.572476,2025-09-16T05:48:43.224187,897.6517029539682,93,success
anon_1f13da82-1f96-42fb-a8a6-608bfd8cd37a.svs,ForkPoolWorker-1,2025-09-16T05:48:43.224580,2025-09-16T06:02:12.026287,808.8016991631594,431,success
anon_4f31ed3e-b3e9-454f-bef1-b4ee0cebd30a.svs,ForkPoolWorker-2,2025-09-16T05:45:04.380000,2025-09-16T06:02:35.221494,1050.8414855860174,728,success
anon_50e13a2e-8fba-4734-99a4-b52701038d1a.svs,ForkPoolWorker-2,2025-09-16T06:02:35.221853,2025-09-16T06:02:35.222020,0.00016737799160182476,0,error
anon_4b37e3c5-4ed5-41f1-8c8a-373fe3298963.svs,ForkPoolWorker-2,2025-09-16T06:02:35.222112,2025-09-16T06:02:35.222154,4.164618439972401e-05,0,error
anon_12dbb067-e007-40f2-92da-d355b23d425c.svs,ForkPoolWorker-2,2025-09-16T06:02:35.222201,2025-09-16T06:12:31.940086,596.7178764701821,116,success
anon_24402cdb-768f-4de8-a381-2da123f1b826.svs,ForkPoolWorker-1,2025-09-16T06:02:12.026635,2025-09-16T06:15:37.044263,805.0176224070601,653,success
anon_5bdee91a-a0c5-4d00-9990-5f17445b9ffb.svs,ForkPoolWorker-2,2025-09-16T06:12:31.940391,2025-09-16T06:25:11.565982,759.6255790570285,420,success
anon_5238cf24-df74-436b-ab89-377886c45eba.svs,ForkPoolWorker-1,2025-09-16T06:15:37.044574,2025-09-16T06:36:57.459726,1280.4151447508484,960,success
anon_96788757-c52c-47ca-bc0e-ed2dbc621751.svs,ForkPoolWorker-2,2025-09-16T06:25:11.566297,2025-09-16T06:46:45.246006,1293.679699857952,361,success
anon_43ea1e89-7c58-4c9f-8a4d-faed452252c3.svs,ForkPoolWorker-2,2025-09-16T06:46:45.246382,2025-09-16T06:53:38.671651,413.4252555309795,158,success
anon_565c83e3-95c0-478f-9d3f-ce8610fc852a.svs,ForkPoolWorker-1,2025-09-16T06:36:57.462003,2025-09-16T06:55:01.147571,1083.6855588248,145,success
anon_41cfe3cb-12f2-4a23-b28a-9d570b2c3b49.svs,ForkPoolWorker-2,2025-09-16T06:53:38.672133,2025-09-16T07:00:49.729479,431.0573400580324,218,success
anon_82fe6fd3-de03-449d-99b8-d663a3d57f59.svs,ForkPoolWorker-1,2025-09-16T06:55:01.148025,2025-09-16T07:11:05.783901,964.6358683779836,260,success
anon_182d9f80-a6b7-4f14-9d70-796890b134cd.svs,ForkPoolWorker-1,2025-09-16T07:11:05.784385,2025-09-16T07:17:05.192356,359.40796310198493,101,success
anon_8add5ebe-f8d9-48ec-820b-5ab5646f7813.svs,ForkPoolWorker-2,2025-09-16T07:00:49.729758,2025-09-16T07:17:09.487630,979.7578638929408,408,success
anon_69d8fe99-e014-4dd0-98f3-395eb196d14f.svs,ForkPoolWorker-2,2025-09-16T07:17:09.487965,2025-09-16T07:28:55.588360,706.1003800339531,549,success
anon_03461d80-55ba-4de1-b303-a83c0657a6ea.svs,ForkPoolWorker-1,2025-09-16T07:17:05.192685,2025-09-16T07:34:53.494391,1068.30169716198,328,success
anon_3afec0a8-4f15-467f-800c-173104f551b2.svs,ForkPoolWorker-1,2025-09-16T07:34:53.494744,2025-09-16T07:34:53.554380,0.059634142089635134,0,error
anon_d4065879-96e4-463a-9580-8d00c7f6d539.svs,ForkPoolWorker-2,2025-09-16T07:28:55.589180,2025-09-16T07:43:36.484140,880.8949496301357,312,success
anon_abed3e3c-dd9a-440c-8ebe-522973cd8f3d.svs,ForkPoolWorker-1,2025-09-16T07:34:53.554908,2025-09-16T07:51:33.702507,1000.1475915948395,265,success
anon_3e3a3a00-4c84-4a53-ba25-db4017b12e19.svs,ForkPoolWorker-1,2025-09-16T07:51:33.702875,2025-09-16T08:00:39.646004,545.943122920813,85,success
anon_5c41aa92-b64d-4836-bc6e-982f024f6bd6.svs,ForkPoolWorker-2,2025-09-16T07:43:36.484568,2025-09-16T08:01:12.849300,1056.3647261669394,796,success
anon_398dd41e-4d8d-494d-9fec-433650eda33c.svs,ForkPoolWorker-2,2025-09-16T08:01:12.849644,2025-09-16T08:12:19.428474,666.5788145740516,155,success
anon_08577cc7-1f7b-4d89-bf6a-063bdd17eb8a.svs,ForkPoolWorker-2,2025-09-16T08:12:19.429159,2025-09-16T08:20:27.556791,488.12762105697766,74,success
anon_3697f2ca-68ae-4bb7-be28-759c9b9de4e2.svs,ForkPoolWorker-1,2025-09-16T08:00:39.646371,2025-09-16T08:35:18.768034,2079.121424324112,1362,success
anon_03d5c482-fba4-4e37-bc9c-7c0b0d059a76.svs,ForkPoolWorker-1,2025-09-16T08:35:18.768703,2025-09-16T08:35:18.779945,0.011241096071898937,0,error
anon_5f74b0a5-0c82-4329-b441-bb5144fa4f45.svs,ForkPoolWorker-1,2025-09-16T08:35:18.780185,2025-09-16T08:35:18.780324,0.0001392450649291277,0,error
anon_16b94040-b657-4a99-87b4-35475e33b091.svs,ForkPoolWorker-2,2025-09-16T08:20:27.557252,2025-09-16T08:38:09.587074,1062.0298080279026,410,success
anon_0d2e9b5f-40c9-4e7f-b3bf-c256af52f4c5.svs,ForkPoolWorker-1,2025-09-16T08:35:18.780463,2025-09-16T08:49:55.542084,876.7616035898682,641,success
anon_06799ec7-6de5-4ee4-9964-120063f1a28c.svs,ForkPoolWorker-1,2025-09-16T08:49:55.543009,2025-09-16T08:51:37.454401,101.91138164210133,3,success
anon_60c2b28f-fc5d-48c5-9dde-37dacf1fb4eb.svs,ForkPoolWorker-2,2025-09-16T08:38:09.587564,2025-09-16T08:57:09.609907,1140.02233525482,310,success
anon_8af4c49f-588f-4f31-9e0d-b07a2e5de80c.svs,ForkPoolWorker-1,2025-09-16T08:51:37.454736,2025-09-16T09:12:05.650280,1228.1955357240513,1075,success
anon_067ef68a-358d-4913-a11b-62e30fb5e3ff.svs,ForkPoolWorker-2,2025-09-16T08:57:09.610239,2025-09-16T09:15:10.744529,1081.1342800799757,858,success
anon_3fe62471-12d6-4ab0-a713-d83aff76d047.svs,ForkPoolWorker-2,2025-09-16T09:15:10.744992,2025-09-16T09:36:06.856975,1256.111973014893,295,success
anon_636efd71-cdc8-4d89-8a40-2d78458c9589.svs,ForkPoolWorker-1,2025-09-16T09:12:05.650683,2025-09-16T09:43:49.036715,1903.3860269661527,543,success
anon_61126b09-df13-46e7-b86f-0588478ebe29.svs,ForkPoolWorker-1,2025-09-16T09:43:49.037000,2025-09-16T09:53:20.004991,570.9679838919546,261,success
anon_6e6b74da-05a0-452a-9937-38f652a9e545.svs,ForkPoolWorker-2,2025-09-16T09:36:06.857373,2025-09-16T09:58:26.404493,1339.54711344908,203,success
anon_3f5dcb99-92eb-4c44-8824-ec5ea2e095f5.svs,ForkPoolWorker-1,2025-09-16T09:53:20.005422,2025-09-16T10:15:51.082633,1351.077205532929,790,success
anon_17ba9c6b-27f1-4e2f-9a29-517d712a1111.svs,ForkPoolWorker-2,2025-09-16T09:58:26.404859,2025-09-16T10:16:00.993632,1054.5887643198948,467,success
anon_2953ae77-5bf7-490a-82aa-59dd971afad5.svs,ForkPoolWorker-1,2025-09-16T10:15:51.082933,2025-09-16T10:27:59.022949,727.9400085380767,183,success
anon_bbcca83b-f5a0-4d0c-9d90-e685ed57aac8.svs,ForkPoolWorker-2,2025-09-16T10:16:00.993973,2025-09-16T10:28:26.293023,745.2990336229559,505,success
anon_d53212d8-2a9e-4cfb-a8a0-8c14562cf86d.svs,ForkPoolWorker-2,2025-09-16T10:28:26.293883,2025-09-16T10:41:49.137078,802.8431765488349,362,success
anon_7da799c1-f3c0-4995-8a86-bba15a1ec8ab.svs,ForkPoolWorker-2,2025-09-16T10:41:49.137972,2025-09-16T10:41:49.164296,0.026322943158447742,0,error
anon_af1660f3-4704-4fcd-8f4b-8c4e49f589c3.svs,ForkPoolWorker-1,2025-09-16T10:27:59.023280,2025-09-16T10:41:53.806129,834.7828414139803,128,success
anon_01934e1a-9562-4b3c-a63a-3a9294febfb4.svs,ForkPoolWorker-1,2025-09-16T10:41:53.806470,2025-09-16T10:55:32.322611,818.5161331440322,444,success
anon_021a96e8-7336-4456-9c19-780a1e0d1231.svs,ForkPoolWorker-2,2025-09-16T10:41:49.164724,2025-09-16T11:11:34.437675,1785.2729448350146,125,success
anon_645a03a7-17e7-43b0-82bb-d7e18df81e72.svs,ForkPoolWorker-2,2025-09-16T11:11:34.438107,2025-09-16T11:27:25.101240,950.6631147919688,262,success
anon_2aa4b841-5b07-4a5e-9eb1-0705bf0e0039.svs,ForkPoolWorker-1,2025-09-16T10:55:32.322929,2025-09-16T11:28:25.036805,1972.7138675679453,366,success
anon_2364f61e-106e-40f6-89a6-a8ffe799f1f0.svs,ForkPoolWorker-2,2025-09-16T11:27:25.101786,2025-09-16T11:42:06.609284,881.5074865701608,616,success
anon_3edcd398-2903-4ddb-b221-ff1895edd691.svs,ForkPoolWorker-1,2025-09-16T11:28:25.037290,2025-09-16T11:49:19.444481,1254.4071820029058,534,success
anon_52163b1c-7ffe-4094-86a0-d7697bb128fa.svs,ForkPoolWorker-1,2025-09-16T11:49:19.444848,2025-09-16T12:00:35.569773,676.1248987121508,426,success
anon_20317051-f33a-4bcc-94da-7d1ba9120dea.svs,ForkPoolWorker-2,2025-09-16T11:42:06.609827,2025-09-16T12:03:42.534671,1295.9248222319875,665,success
anon_4472c1bc-3419-47e5-b42f-cb63e8f894fe.svs,ForkPoolWorker-2,2025-09-16T12:03:42.536293,2025-09-16T12:14:53.428677,670.8923771451227,114,success
anon_cfd6e37f-6dbd-4f84-896e-38c6bd0db815.svs,ForkPoolWorker-2,2025-09-16T12:14:53.429032,2025-09-16T12:14:53.440751,0.011715998873114586,0,error
